Date,P/OP,Gen,RT Busbar,RT Hub,DA Busbar,DA Hub,Season_1,Season_2,Season_3,Season_4,day_of_week,day_of_year,is_weekend,is_vacation,POD_Night,POD_Morning,POD_Afternoon,POD_Evening
5-Jun-24,1,47.0,22.48,22.48,18.46,19.7,0,0,1,0,2,157,0,0,0,1,0,0
5-Jun-24,1,63.0,18.75,18.87,14.26,16.89,0,0,1,0,2,157,0,0,0,1,0,0
5-Jun-24,1,69.3,5.66,16.03,10.17,16.59,0,0,1,0,2,157,0,0,0,1,0,0
5-Jun-24,1,75.6,6.82,14.57,5.67,16.22,0,0,1,0,2,157,0,0,0,1,0,0
5-Jun-24,1,38.6,-0.22,14.19,3.04,19.19,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,1.9,-8.02,14.72,5.89,27.94,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,0.0,-29.53,12.96,4.3,37.71,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,0.0,-38.49,13.74,7.99,49.95,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,0.0,-36.88,14.8,7.51,60.0,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,0.0,-19.08,17.6,20.19,80.69,0,0,1,0,2,157,0,0,0,0,1,0
5-Jun-24,1,0.0,-14.09,17.39,21.32,81.25,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,1,0.0,-24.53,19.32,26.63,83.87,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,1,2.4,-7.53,29.41,43.32,112.68,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,1,0.0,-7.44,29.17,98.32,137.96,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,1,20.2,0.9,19.58,56.93,65.45,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,0,27.6,21.68,22.12,27.49,30.3,0,0,1,0,2,157,0,0,0,0,0,1
5-Jun-24,0,16.6,20.17,20.12,24.67,25.41,0,0,1,0,2,157,0,0,0,0,0,0
6-Jun-24,0,2.8,18.59,17.85,23.09,21.95,0,0,1,0,3,158,0,0,1,0,0,0
6-Jun-24,0,0.0,18.9,15.52,20.08,19.0,0,0,1,0,3,158,0,0,1,0,0,0
6-Jun-24,0,0.0,18.21,13.89,19.59,17.89,0,0,1,0,3,158,0,0,1,0,0,0
6-Jun-24,0,0.0,17.57,12.43,18.88,17.17,0,0,1,0,3,158,0,0,1,0,0,0
6-Jun-24,0,0.2,15.96,11.82,18.44,16.61,0,0,1,0,3,158,0,0,1,0,0,0
6-Jun-24,0,5.0,17.25,13.15,19.61,18.08,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,3.1,16.76,14.31,22.62,20.52,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,1.4,12.52,12.52,19.17,18.79,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,6.9,11.33,11.33,17.49,16.4,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,7.9,13.14,13.14,18.22,16.55,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,8.7,16.25,16.27,24.5,19.26,0,0,1,0,3,158,0,0,0,1,0,0
6-Jun-24,1,5.4,20.71,20.03,37.75,25.97,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,6.1,34.55,35.2,59.4,43.86,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,8.4,55.24,49.92,74.43,66.94,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,11.1,52.54,49.64,78.92,80.61,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,11.1,34.5,43.6,91.71,111.12,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,10.2,36.83,48.08,99.32,136.05,0,0,1,0,3,158,0,0,0,0,1,0
6-Jun-24,1,2.1,-18.94,70.41,101.29,132.39,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,1,0.0,-33.79,32.91,85.34,111.92,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,1,7.2,-3.29,35.27,188.88,206.92,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,1,20.7,25.54,27.15,123.62,135.89,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,1,19.3,26.27,26.77,39.73,44.17,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,0,16.2,22.29,22.36,28.49,28.34,0,0,1,0,3,158,0,0,0,0,0,1
6-Jun-24,0,12.2,19.77,19.73,25.7,22.43,0,0,1,0,3,158,0,0,0,0,0,0
7-Jun-24,0,7.1,19.51,18.42,24.0,18.24,0,0,1,0,4,159,0,0,1,0,0,0
7-Jun-24,0,4.9,18.43,17.3,21.56,16.83,0,0,1,0,4,159,0,0,1,0,0,0
7-Jun-24,0,2.7,16.35,16.32,18.61,14.45,0,0,1,0,4,159,0,0,1,0,0,0
7-Jun-24,0,2.1,16.65,16.63,18.65,13.88,0,0,1,0,4,159,0,0,1,0,0,0
7-Jun-24,0,6.0,21.87,21.67,19.01,13.84,0,0,1,0,4,159,0,0,1,0,0,0
7-Jun-24,0,6.8,21.65,21.51,20.22,15.04,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,4.5,17.98,17.93,23.54,17.52,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,9.7,14.32,14.29,17.79,15.32,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,5.2,13.31,13.31,16.03,13.86,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,12.5,14.97,13.44,18.75,15.0,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,10.0,22.08,18.43,27.14,19.0,0,0,1,0,4,159,0,0,0,1,0,0
7-Jun-24,1,8.9,41.3,29.57,35.36,24.78,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,11.5,59.03,34.88,49.41,35.83,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,15.1,61.93,44.9,65.55,49.89,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,20.7,40.25,35.75,77.46,62.91,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,25.5,8.65,24.92,56.92,61.51,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,3.6,-4.93,29.42,46.0,64.85,0,0,1,0,4,159,0,0,0,0,1,0
7-Jun-24,1,0.0,-7.76,23.24,35.19,52.32,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,1,0.2,-10.95,19.41,39.96,57.03,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,1,40.9,3.63,23.5,48.29,58.12,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,1,54.5,18.17,23.45,48.83,53.62,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,1,47.2,22.31,22.37,37.73,39.81,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,0,37.5,22.34,22.34,30.32,28.72,0,0,1,0,4,159,0,0,0,0,0,1
7-Jun-24,0,31.3,22.68,22.67,26.56,23.88,0,0,1,0,4,159,0,0,0,0,0,0
8-Jun-24,0,26.6,21.56,21.56,19.4,18.24,0,0,1,0,5,160,1,0,1,0,0,0
8-Jun-24,0,15.1,20.52,20.52,17.58,16.4,0,0,1,0,5,160,1,0,1,0,0,0
8-Jun-24,0,8.7,19.06,19.06,16.64,14.85,0,0,1,0,5,160,1,0,1,0,0,0
8-Jun-24,0,2.1,17.07,16.9,16.22,14.3,0,0,1,0,5,160,1,0,1,0,0,0
8-Jun-24,0,0.3,16.67,16.36,16.39,13.8,0,0,1,0,5,160,1,0,1,0,0,0
8-Jun-24,0,0.0,17.77,17.41,15.01,12.87,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,0.0,16.85,16.85,16.5,14.92,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,0.0,15.98,16.11,14.57,13.73,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,0.0,14.91,15.45,16.05,14.16,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,0.0,19.56,17.54,19.96,16.0,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,1.4,22.64,19.72,23.27,18.51,0,0,1,0,5,160,1,0,0,1,0,0
8-Jun-24,0,6.5,26.8,23.49,27.95,22.39,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,18.6,36.38,32.85,34.16,28.95,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,23.6,42.87,36.73,29.28,30.05,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,32.7,25.06,36.83,20.32,31.17,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,15.9,-0.42,41.16,14.56,30.0,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,4.7,-7.13,37.4,19.3,40.84,0,0,1,0,5,160,1,0,0,0,1,0
8-Jun-24,0,0.1,-9.56,23.03,12.91,39.07,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,9.4,-3.45,21.54,18.88,39.82,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,48.8,33.39,47.28,29.47,50.1,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,28.2,49.14,49.13,36.18,45.99,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,26.7,23.84,23.99,27.36,31.43,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,29.6,27.37,27.48,23.67,24.37,0,0,1,0,5,160,1,0,0,0,0,1
8-Jun-24,0,25.7,21.29,21.31,20.68,21.13,0,0,1,0,5,160,1,0,0,0,0,0
9-Jun-24,0,31.6,20.43,20.43,19.25,19.39,0,0,1,0,6,161,1,0,1,0,0,0
9-Jun-24,0,27.5,20.08,20.08,16.09,16.24,0,0,1,0,6,161,1,0,1,0,0,0
9-Jun-24,0,35.2,17.91,17.91,14.83,14.91,0,0,1,0,6,161,1,0,1,0,0,0
9-Jun-24,0,23.0,16.74,16.74,13.3,13.43,0,0,1,0,6,161,1,0,1,0,0,0
9-Jun-24,0,13.3,16.52,16.52,13.06,13.17,0,0,1,0,6,161,1,0,1,0,0,0
9-Jun-24,0,9.4,18.35,18.35,14.17,14.24,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,6.2,18.76,18.76,16.24,16.28,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,0.0,18.25,18.25,15.72,15.79,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,1.5,17.92,17.92,14.09,14.17,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,20.0,24.35,24.35,14.19,14.34,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,35.0,36.73,36.77,18.94,19.83,0,0,1,0,6,161,1,0,0,1,0,0
9-Jun-24,0,42.4,26.32,26.33,20.99,23.02,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,42.9,39.04,39.04,23.92,27.67,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,49.1,8.66,36.41,26.82,35.8,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,37.2,0.85,37.8,21.41,41.44,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,46.5,-0.61,55.39,3.04,39.97,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,3.9,-6.69,39.66,13.58,61.55,0,0,1,0,6,161,1,0,0,0,1,0
9-Jun-24,0,0.0,-14.46,18.95,14.92,62.65,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,0.0,-12.67,23.44,15.04,60.31,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,41.6,3.87,64.14,41.43,82.28,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,44.8,57.23,60.29,37.82,62.97,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,29.4,61.22,61.22,36.11,44.23,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,24.5,52.29,52.29,26.65,27.31,0,0,1,0,6,161,1,0,0,0,0,1
9-Jun-24,0,14.5,37.86,37.86,24.67,24.86,0,0,1,0,6,161,1,0,0,0,0,0
10-Jun-24,0,18.6,36.33,36.33,25.38,25.35,0,0,1,0,0,162,0,0,1,0,0,0
10-Jun-24,0,8.5,44.48,44.48,21.34,21.3,0,0,1,0,0,162,0,0,1,0,0,0
10-Jun-24,0,7.5,24.23,24.08,20.14,20.12,0,0,1,0,0,162,0,0,1,0,0,0
10-Jun-24,0,11.5,21.23,21.13,20.99,20.96,0,0,1,0,0,162,0,0,1,0,0,0
10-Jun-24,0,11.8,21.8,21.8,21.8,21.76,0,0,1,0,0,162,0,0,1,0,0,0
10-Jun-24,0,12.3,21.89,21.88,22.43,22.39,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,7.7,38.96,38.96,28.55,28.5,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,2.2,37.16,37.16,25.43,25.39,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,0.0,22.85,22.85,24.23,24.2,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,0.0,23.1,23.1,24.66,24.47,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,2.5,27.31,27.31,27.36,27.17,0,0,1,0,0,162,0,0,0,1,0,0
10-Jun-24,1,59.9,26.48,26.48,33.48,33.09,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,12.8,73.66,66.09,47.46,45.62,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,0.7,63.67,60.89,45.31,45.84,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,0.0,153.85,117.79,43.16,52.47,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,7.6,344.89,206.38,53.62,69.52,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,20.7,267.33,211.19,52.56,80.62,0,0,1,0,0,162,0,0,0,0,1,0
10-Jun-24,1,39.9,98.95,149.88,41.73,73.31,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,1,36.8,27.07,129.32,71.78,95.79,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,1,16.2,86.48,112.15,106.14,122.58,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,1,12.4,76.03,74.52,122.09,130.47,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,1,9.8,47.15,46.54,74.14,75.77,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,0,11.3,33.37,33.37,33.82,33.77,0,0,1,0,0,162,0,0,0,0,0,1
10-Jun-24,0,11.7,31.99,32.01,28.23,28.13,0,0,1,0,0,162,0,0,0,0,0,0
11-Jun-24,0,10.6,34.45,34.47,27.82,27.82,0,0,1,0,1,163,0,0,1,0,0,0
11-Jun-24,0,7.1,29.24,29.24,25.77,25.72,0,0,1,0,1,163,0,0,1,0,0,0
11-Jun-24,0,4.2,27.91,27.91,24.57,24.51,0,0,1,0,1,163,0,0,1,0,0,0
11-Jun-24,0,1.5,24.68,24.68,24.22,24.15,0,0,1,0,1,163,0,0,1,0,0,0
11-Jun-24,0,0.4,25.43,25.43,24.0,23.92,0,0,1,0,1,163,0,0,1,0,0,0
11-Jun-24,0,0.0,24.62,24.62,26.62,26.54,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,27.07,27.07,28.71,28.64,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,27.37,27.37,25.77,25.8,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,22.83,22.84,24.81,24.92,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,25.94,25.94,24.8,24.86,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,50.82,44.59,30.72,29.82,0,0,1,0,1,163,0,0,0,1,0,0
11-Jun-24,1,0.0,71.9,61.86,35.88,33.47,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,4.9,104.7,83.49,46.5,43.91,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,15.3,132.88,129.5,59.21,59.08,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,25.9,100.88,156.01,55.41,62.59,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,23.2,12.51,90.05,57.7,71.0,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,0.0,-26.44,43.07,45.08,68.62,0,0,1,0,1,163,0,0,0,0,1,0
11-Jun-24,1,0.0,-38.68,26.51,37.36,66.77,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,1,0.0,-29.87,22.55,34.13,63.76,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,1,14.3,0.96,27.01,66.78,79.78,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,1,35.8,40.25,50.09,83.64,92.87,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,1,27.0,29.49,41.35,42.97,47.65,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,0,16.3,37.56,38.57,30.33,30.45,0,0,1,0,1,163,0,0,0,0,0,1
11-Jun-24,0,19.7,31.03,31.03,26.89,26.99,0,0,1,0,1,163,0,0,0,0,0,0
12-Jun-24,0,24.4,43.74,43.69,28.98,28.95,0,0,1,0,2,164,0,0,1,0,0,0
12-Jun-24,0,15.0,33.52,33.3,27.04,27.0,0,0,1,0,2,164,0,0,1,0,0,0
12-Jun-24,0,14.5,32.13,31.81,25.71,25.65,0,0,1,0,2,164,0,0,1,0,0,0
12-Jun-24,0,6.6,30.67,30.44,25.94,25.88,0,0,1,0,2,164,0,0,1,0,0,0
12-Jun-24,0,7.6,38.47,38.05,26.39,26.33,0,0,1,0,2,164,0,0,1,0,0,0
12-Jun-24,0,1.8,57.81,57.25,27.6,27.53,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.1,60.59,59.85,30.18,30.1,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.0,28.64,28.55,26.47,26.44,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.0,23.82,23.82,24.6,24.75,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.0,24.85,24.85,22.36,22.49,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.0,44.16,44.16,26.69,26.22,0,0,1,0,2,164,0,0,0,1,0,0
12-Jun-24,1,0.2,44.65,44.67,35.23,34.52,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,4.7,63.85,63.73,45.83,42.49,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,13.4,72.83,72.83,61.88,55.66,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,21.9,56.1,88.64,66.66,67.12,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,29.2,16.39,63.0,61.67,75.82,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,25.7,-0.82,52.01,53.41,77.86,0,0,1,0,2,164,0,0,0,0,1,0
12-Jun-24,1,7.6,-22.14,37.65,33.88,67.05,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,1,6.5,-14.44,38.37,34.77,67.38,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,1,31.0,17.17,89.5,65.34,83.72,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,1,26.1,75.39,98.19,78.35,86.04,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,1,19.6,44.54,44.37,42.72,44.43,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,0,14.7,30.23,30.12,27.99,28.28,0,0,1,0,2,164,0,0,0,0,0,1
12-Jun-24,0,14.7,25.42,25.37,26.12,26.23,0,0,1,0,2,164,0,0,0,0,0,0
13-Jun-24,0,14.9,20.14,20.13,21.56,21.63,0,0,1,0,3,165,0,0,1,0,0,0
13-Jun-24,0,14.0,17.77,17.83,18.84,18.82,0,0,1,0,3,165,0,0,1,0,0,0
13-Jun-24,0,11.2,16.96,16.99,17.3,17.3,0,0,1,0,3,165,0,0,1,0,0,0
13-Jun-24,0,8.9,16.67,16.69,17.85,17.85,0,0,1,0,3,165,0,0,1,0,0,0
13-Jun-24,0,7.3,16.99,16.99,18.88,18.85,0,0,1,0,3,165,0,0,1,0,0,0
13-Jun-24,0,2.1,18.7,18.7,21.24,21.16,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.3,20.59,20.59,25.45,25.41,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.0,18.56,18.59,23.81,23.75,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.0,17.38,17.56,21.7,21.66,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.1,23.07,19.95,21.49,21.03,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.5,51.85,38.48,34.72,29.1,0,0,1,0,3,165,0,0,0,1,0,0
13-Jun-24,1,0.0,77.17,55.9,44.4,39.49,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,3.6,97.98,71.29,57.8,53.06,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,14.1,100.24,88.3,77.69,78.22,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,17.9,61.5,83.86,76.68,89.07,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,22.1,27.89,83.42,69.12,99.13,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,23.5,4.65,92.13,59.76,102.57,0,0,1,0,3,165,0,0,0,0,1,0
13-Jun-24,1,2.6,-4.67,91.37,36.82,84.36,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,1,10.5,-5.56,87.1,42.41,82.44,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,1,44.6,5.42,81.46,86.57,111.74,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,1,37.4,49.39,87.27,64.9,75.09,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,1,27.1,41.46,41.6,39.16,40.01,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,0,22.7,42.95,43.52,29.2,29.55,0,0,1,0,3,165,0,0,0,0,0,1
13-Jun-24,0,20.8,29.78,29.97,27.18,27.28,0,0,1,0,3,165,0,0,0,0,0,0
14-Jun-24,0,18.2,26.21,26.27,22.05,22.15,0,0,1,0,4,166,0,0,1,0,0,0
14-Jun-24,0,13.2,23.65,23.65,20.77,20.89,0,0,1,0,4,166,0,0,1,0,0,0
14-Jun-24,0,6.8,22.94,22.94,18.48,18.6,0,0,1,0,4,166,0,0,1,0,0,0
14-Jun-24,0,3.4,20.3,20.3,18.73,18.84,0,0,1,0,4,166,0,0,1,0,0,0
14-Jun-24,0,1.0,21.21,21.21,18.92,18.92,0,0,1,0,4,166,0,0,1,0,0,0
14-Jun-24,0,0.0,21.9,21.9,21.4,21.39,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,0.0,24.26,24.26,21.82,21.81,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,0.0,19.68,19.67,21.38,21.4,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,0.0,19.52,17.59,19.45,19.62,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,0.0,25.85,21.8,22.11,21.7,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,0.0,74.1,59.3,33.46,31.02,0,0,1,0,4,166,0,0,0,1,0,0
14-Jun-24,1,1.7,82.88,60.42,43.9,40.39,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,9.2,89.81,70.67,59.48,54.76,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,25.6,55.95,70.53,68.05,70.78,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,27.9,21.16,63.82,62.17,79.44,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,21.8,1.79,50.64,40.62,85.17,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,0.0,-12.19,26.74,32.84,85.74,0,0,1,0,4,166,0,0,0,0,1,0
14-Jun-24,1,0.0,-12.67,22.92,11.7,62.23,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,1,8.8,-4.54,22.17,4.3,48.97,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,1,30.5,9.99,55.77,25.75,60.19,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,1,36.2,60.31,69.59,45.2,58.62,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,1,24.9,41.69,41.69,33.86,35.45,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,0,21.9,30.73,30.73,29.11,29.51,0,0,1,0,4,166,0,0,0,0,0,1
14-Jun-24,0,19.8,28.98,28.98,25.97,26.11,0,0,1,0,4,166,0,0,0,0,0,0
15-Jun-24,0,17.6,27.57,27.57,25.93,26.02,0,0,1,0,5,167,1,0,1,0,0,0
15-Jun-24,0,14.0,25.2,25.2,24.06,23.92,0,0,1,0,5,167,1,0,1,0,0,0
15-Jun-24,0,8.1,22.27,22.27,22.0,21.87,0,0,1,0,5,167,1,0,1,0,0,0
15-Jun-24,0,8.8,21.15,21.15,22.08,22.05,0,0,1,0,5,167,1,0,1,0,0,0
15-Jun-24,0,15.3,21.58,21.57,21.53,21.48,0,0,1,0,5,167,1,0,1,0,0,0
15-Jun-24,0,7.1,25.95,25.95,21.42,21.38,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,2.7,26.46,26.46,18.96,18.89,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,0.0,21.08,21.08,18.55,18.49,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,0.0,20.63,17.39,18.19,17.18,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,0.4,21.38,17.95,24.23,19.65,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,4.1,26.81,22.39,33.42,26.43,0,0,1,0,5,167,1,0,0,1,0,0
15-Jun-24,0,10.1,34.75,29.54,41.85,35.76,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,15.0,47.62,40.74,52.46,47.75,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,27.2,35.61,36.67,52.9,56.79,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,25.4,-0.33,31.5,23.55,50.09,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,0.0,-6.1,38.7,16.76,54.1,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,0.4,-9.86,30.38,5.92,56.53,0,0,1,0,5,167,1,0,0,0,1,0
15-Jun-24,0,0.0,-8.73,22.23,5.83,45.15,0,0,1,0,5,167,1,0,0,0,0,1
15-Jun-24,0,0.0,-7.43,22.6,4.8,40.32,0,0,1,0,5,167,1,0,0,0,0,1
15-Jun-24,0,1.8,-5.36,32.4,25.82,59.35,0,0,1,0,5,167,1,0,0,0,0,1
15-Jun-24,0,39.7,8.04,33.19,31.35,50.85,0,0,1,0,5,167,1,0,0,0,0,1
15-Jun-24,0,48.6,24.94,24.92,30.0,34.99,0,0,1,0,5,167,1,0,0,0,0,1
15-Jun-24,0,49.0,23.23,23.32,28.67,29.65,0,0,1,0,5,167,1,0,0,0,0,1
